"repo_name","ref_name","ref_sha1"
"crossbario/autobahn-testsuite","refs/tags/v0.5.7","9a07deb4f00a43ddfbe4bb2e6fea8fdc1cfa0be5"
"crossbario/autobahn-testsuite","refs/tags/v0.5.7^{}","94c181b35b649c74ef7fb8c29030c38980f19d80"
"crossbario/autobahn-testsuite","refs/tags/v0.6.0","905f637b6debdb186ff0eea4c98bc948ad665369"
"crossbario/autobahn-testsuite","refs/tags/v0.6.0^{}","f9b5062c869e0b015e84b508a608f5d9a8d8d18e"
"crossbario/autobahn-testsuite","refs/tags/v0.6.1","513f66c480dedd0204d99e478cce37e7f96df9bf"
"crossbario/autobahn-testsuite","refs/tags/v0.6.1^{}","09811ffac161f7266237ddde27a928a75643a4ce"
"crossbario/autobahn-testsuite","refs/tags/v0.6.2","5bbb2555ce1ddafb505c33fe80e98fd94e3908e1"
"crossbario/autobahn-testsuite","refs/tags/v0.6.2^{}","1edc796f71c2a881a8a636e3ab28c4c535cec1ff"
"crossbario/autobahn-testsuite","refs/tags/v0.6.3","d29a79a9eb3840a9da261f2b0bfd3690f5ea5aea"
"crossbario/autobahn-testsuite","refs/tags/v0.6.3^{}","3d5508d75e259429a133d06ae03763b11595fbed"
"crossbario/autobahn-testsuite","refs/tags/v0.7.0","1101c6e0bbb65b96a5521725366454351928bbf2"
"crossbario/autobahn-testsuite","refs/tags/v0.7.0^{}","833a7445b85eecbb5e7eee9fc2d73047e27e9b83"
"crossbario/autobahn-testsuite","refs/tags/v0.7.1","4c9a08f8f880b60b3711f3550b7720bea45b9748"
"crossbario/autobahn-testsuite","refs/tags/v0.7.1^{}","9956fe172f1074b85c67f8e895e2434e854207d1"
"crossbario/autobahn-testsuite","refs/tags/v0.7.2","99376fc31c8896c026bdd88855f3f43ea46a0a70"
"crossbario/autobahn-testsuite","refs/tags/v0.7.2^{}","d2eaf11e873b6542f0c2ee29023159d36f573dfb"
"crossbario/autobahn-testsuite","refs/tags/v0.7.3","a0778b56d1f82dc91237ef2f1f52a36d260f4e3b"
"crossbario/autobahn-testsuite","refs/tags/v0.7.3^{}","6f8386dc625b66f937384c85ffb3b7ba259d008c"
"crossbario/autobahn-testsuite","refs/tags/v0.7.5","9d080830c73ae17846fc2bde32bb444b6465d0ec"
"crossbario/autobahn-testsuite","refs/tags/v0.7.5^{}","28aa4f8da476c4d2bdbb9460d01634bfbdf009e5"
"crossbario/autobahn-testsuite","refs/tags/v0.7.6","ec49d5fe67c8f2ff0d2185d2a56d0e2768aa1bf4"
"crossbario/autobahn-testsuite","refs/tags/v0.7.6^{}","f0c83a3d6ad157417b7d56091796d8c8798be9c0"
"crossbario/autobahn-www","HEAD","2881159e96608b0ce86718cb1fefe43a7368f087"
"crossbario/autobahn-www","refs/heads/master","2881159e96608b0ce86718cb1fefe43a7368f087"
"crossbario/autobahn-www","refs/remotes/origin/HEAD","2881159e96608b0ce86718cb1fefe43a7368f087"
"crossbario/autobahn-www","refs/remotes/origin/master","2881159e96608b0ce86718cb1fefe43a7368f087"
"crossbario/autobahn-www","refs/remotes/origin/widgettest","139d2ae001fcf0e9c678b3738c8b12371e44843a"
"crossbario/autobahn-www","refs/tags/before_cleanup","5288549fa916a121b0f48ea7f0ce24a737895d59"
"crossbario/autobahn-www","refs/tags/before_cleanup^{}","b07d05e091a972bad5b6010e51f33cf950fd49da"
"crossbario/crossbar","HEAD","2f29c739659f4efffdf72fee24d843581f4e64a8"
"crossbario/crossbar","refs/heads/master","f97946d9801f2e12b6a35b94afb74220828925a8"
"crossbario/crossbar","refs/remotes/meejah/add-changelog","349c601a92e82145a6f5ddbd601aa31ad3887ee9"
"crossbario/crossbar","refs/remotes/meejah/authextra-ticket","58132829753bf0e0c292897a5bbc17ffbcd72b0e"
"crossbario/crossbar","refs/remotes/meejah/batched_trace_edgecase.1","af9b7788d40e4a7fcea238f9bb1f36e0b64a194c"
"crossbario/crossbar","refs/remotes/meejah/cdc-client-tls","de3e2479aac469bffae4c4942b86f9b292d7e312"
"crossbario/crossbar","refs/remotes/meejah/component-stop-event","e90b72f3d03d3b9834a112014bbb39c4d79432cd"
"crossbario/crossbar","refs/remotes/meejah/component-stop-event-rebase2","c4b1aa7658de45229f9dfdee2b9d742eda192e3b"
"crossbario/crossbar","refs/remotes/meejah/failure-logging-audit","f85b9d0084c2adba164b373d44e1cb7b52b24b1c"
"crossbario/crossbar","refs/remotes/meejah/issue128-client-tls-config","cee1976cac216e37318436d1162c7e8390158bd2"
"crossbario/crossbar","refs/remotes/meejah/issue327","5eb58c2851caa3e2abcc2d47735588937e5bb995"
"crossbario/crossbar","refs/remotes/meejah/issue370-docs","ccf54d707738ae2e192e278592ed931484c43081"
"crossbario/crossbar","refs/remotes/meejah/issue412","294e93dea17a770fa69693fbcfb1f446140d5073"
"crossbario/crossbar","refs/remotes/meejah/issue417-auto-realms","8e8189a3b22f26e620ea4d72727981cd52a28721"
"crossbario/crossbar","refs/remotes/meejah/issue473-improve-subscribe-error-logging","77512048feca6afdad67c34326fe619cdf091562"
"crossbario/crossbar","refs/remotes/meejah/issue500-webhook-config","9a4d770b9159f6439c90bbc050070a95447292ad"
"crossbario/crossbar","refs/remotes/meejah/issue798-fix-from-slav0nic","9140ec4d76a76fd182640b6ad4305a66edb6d538"
"crossbario/crossbar","refs/remotes/meejah/issue898-bridge-logging","61c69db45c5a9cb51d7bdaeb56e66d30a313633b"
"crossbario/crossbar","refs/remotes/meejah/keygen","af5d21fa0026728dafd2a7bfc106ecfced8f310f"
"crossbario/crossbar","refs/remotes/meejah/master","05285927e85e800357fcc0ebd03ac63011185bcb"
"crossbario/crossbar","refs/remotes/meejah/memory-usage","e5f2e2d8270768d3ff076eae7158685b8fcf14ac"
"crossbario/crossbar","refs/remotes/meejah/mqtt-fixups","0854bf1c028b9c1ca79951dca5b7d8ea6f63990a"
"crossbario/crossbar","refs/remotes/meejah/newapi-functional-component","75a98bcc78cb16bf501cdd9c5595ecb61c13f595"
"crossbario/crossbar","refs/remotes/meejah/outstanding-invoke-tracking","4b39681485f6b1ee7fd0985012fecd8abe6b5879"
"crossbario/crossbar","refs/remotes/meejah/profiling-options","e9847f83d2a2620667a64f97224345f8cce5454d"
"crossbario/crossbar","refs/remotes/meejah/proper_unregister","876ee0aec367115e14ddee93bd7d56940db8cae9"
"crossbario/crossbar","refs/remotes/meejah/pypy-deps","df9f94ba935ed511aa62cacff5d17053110ba64c"
"crossbario/crossbar","refs/remotes/meejah/refactor-workers","b8ab31e53c828a91eaddf9e4efe7a3f7c1437c00"
"crossbario/crossbar","refs/remotes/meejah/ticket1048-creator","899863f738da67e0220d7e44079a63fde58c8ba4"
"crossbario/crossbar","refs/remotes/meejah/ticket1075-revoke-subscription-force-reregister","8551394355f7c6c9a92d73faf7fb79df2a5f0bd2"
"crossbario/crossbar","refs/remotes/meejah/ticket944-meta-events","5e76f9b0c76fb47811d12d09c00fa7d7317154eb"
"crossbario/crossbar","refs/remotes/meejah/ticket967-shutdown-docs","ff06ab04b32fbc76efee2662c496e6915a4ec226"
"crossbario/crossbar","refs/remotes/meejah/ticket974-web-timeout","7cd2bf329b38433111d17d7ea1b578cf9e24c0c7"
"crossbario/crossbar","refs/remotes/meejah/ticket981-followup","2149fdc0cbeeda96df1b47d6f8bde1137707598f"
"crossbario/crossbar","refs/remotes/meejah/tor-support","1c83e8a4a1147ee731d7eb7fda9008c77ff8a1b1"
"crossbario/crossbar","refs/remotes/meejah/unicode-dict-keys","c93a6cea1ec0ce32a2064cc72dff363940c2e602"
"crossbario/crossbar","refs/remotes/meejah/use-txaio","cd5dda0dc9acb27d1016022c9c2b83e5b1671482"
"crossbario/crossbar","refs/remotes/meejah/wamp-scram-prototype","9521635e0061372e03164b79fa7d5fae33cd2653"
"crossbario/crossbar","refs/remotes/meejah/worker_stopping","c50814729751c0cfa7199f6e324f88cd13e1cfe6"
"crossbario/crossbar","refs/remotes/meejah/write-coverage","1a82814ad572c3fb35b45c1e4a119b11b4a78002"
"crossbario/crossbar","refs/remotes/origin/HEAD","f97946d9801f2e12b6a35b94afb74220828925a8"
"crossbario/crossbar","refs/remotes/origin/add_trace_levels","c88752db97be843bb0e64808f7646c4b2009f999"
"crossbario/crossbar","refs/remotes/origin/builtin_test_components","e15130f32307227bf4d0acf8e120e2c7f00018b9"
"crossbario/crossbar","refs/remotes/origin/cfc7","849b5a2e899decb270bb7e45205ba01300623a0f"
"crossbario/crossbar","refs/remotes/origin/fix_1179","f2fe0425132ed1b14a6230f48b3e7daf01ff6c50"
"crossbario/crossbar","refs/remotes/origin/fix_coverage","ffd3dd13831281924c94207e4074412ff153d9a1"
"crossbario/crossbar","refs/remotes/origin/fix_glitches","df74a742bd8af24489171678e30b719b7e72418a"
"crossbario/crossbar","refs/remotes/origin/fix_more_glitches","5155b89e593e7b4689a638da5e45107091cecbf8"
"crossbario/crossbar","refs/remotes/origin/fix_some_glitches","c7e3a30ce9dfc11cfd3ea451c4d20fd1a1504809"
"crossbario/crossbar","refs/remotes/origin/forward_meta_events","5795d09d1d54603add56430292fd5bd013eb867d"
"crossbario/crossbar","refs/remotes/origin/issue_1078","a4a91089f428b6e1579d70a9ca0db1dd2f95b478"
"crossbario/crossbar","refs/remotes/origin/master","f97946d9801f2e12b6a35b94afb74220828925a8"
"crossbario/crossbar","refs/remotes/origin/new_plugin","3cd7b47362e92985e2658a6084cfeed35cdf81f5"
"crossbario/crossbar","refs/remotes/origin/new_plugin2","3924e225d2d0c46a794202182fce14c5dde1f444"
"crossbario/crossbar","refs/remotes/origin/rel_1791","44b88912447fb25b1fd442ad78e149b231b72db7"
"crossbario/crossbar","refs/remotes/origin/rel_1793","10680a7fc850b552b717897f637ad6308fb70105"
"crossbario/crossbar","refs/remotes/origin/rel_17_10_1","d188bc0b97410a0ad583cdd00b997c6503ff8d8e"
"crossbario/crossbar","refs/remotes/origin/rel_18_3","2c3165110cf12b915c3374b4620a18b7e0a15d9f"
"crossbario/crossbar","refs/remotes/origin/update_abjs","c4b938ae9aceb9a656f056a72ced22a2879fee74"
"crossbario/crossbar","refs/remotes/origin/ws_revproxy","98943610e91da17e4a70330db2ce68b7c0bc48e1"
"crossbario/crossbar","refs/remotes/upstream/master","f97946d9801f2e12b6a35b94afb74220828925a8"
"crossbario/crossbar","refs/tags/v0.10.2","a5ff26f7cbf3325fde9bbf312a5bde74028373ea"
"crossbario/crossbar","refs/tags/v0.10.2^{}","88ab39a7b513a48e977baa4234a4d25926876aec"
"crossbario/crossbar","refs/tags/v0.10.3","31618a573c68d19842704044d1bd389cc3445c47"
"crossbario/crossbar","refs/tags/v0.10.3^{}","93a6a0aa82eebc75727ec3aa519674c8555e78ae"
"crossbario/crossbar","refs/tags/v0.10.4","09905a23c613e0110800200039404268a9e85887"
"crossbario/crossbar","refs/tags/v0.10.4^{}","07f33b4e57ad3821ae4706e32b37f3c159ae4355"
"crossbario/crossbar","refs/tags/v0.11.0","549755ea41f77b4916d5737ccb2dc5edd5627925"
"crossbario/crossbar","refs/tags/v0.11.0^{}","f45c1433e4aaf370ed5f85b251203c3c52b8c8aa"
"crossbario/crossbar","refs/tags/v0.11.1","04c3b07689c1ea948e9ee8c5b7a289202a40707e"
"crossbario/crossbar","refs/tags/v0.11.1^{}","6c964258cda1706db2ff8c6d7bd5f856c877f9ee"
"crossbario/crossbar","refs/tags/v0.11.2","cd33709f6a07368497323af7bb1c3f4c9944c174"
"crossbario/crossbar","refs/tags/v0.11.2^{}","b4e89749eeb4b3d6328dc70dc3d33dd8411132b8"
"crossbario/crossbar","refs/tags/v0.12.0","2f9835f41978ce787c96cb572f4d601e1876e40b"
"crossbario/crossbar","refs/tags/v0.12.0^{}","7b8d096eb7d44267a6c49fc9477e546cfd3c1303"
"crossbario/crossbar","refs/tags/v0.12.1","97a95654af7bdab65fee4c221fa67fe226b29ea4"
"crossbario/crossbar","refs/tags/v0.13.0","72b0597737fe20596406628f4aea167f22097f00"
"crossbario/crossbar","refs/tags/v0.13.0^{}","7f59b4dab32eb668a5df2ad2bef138280a49f701"
"crossbario/crossbar","refs/tags/v0.13.1","d9a22c544d49de34bcd72565b73615a678e87cb4"
"crossbario/crossbar","refs/tags/v0.13.1^{}","db84dcbb9122f582af0161969188d658ea3e024f"
"crossbario/crossbar","refs/tags/v0.13.2","ff59a33d63f073450e3250ff67491804b549f6f5"
"crossbario/crossbar","refs/tags/v0.13.2^{}","38821192f2eea219a6e73b8337cf54c8c2aeeb17"
"crossbario/crossbar","refs/tags/v0.14.0","2190dea331433836cfe8cb1365ba4fe4caf906c3"
"crossbario/crossbar","refs/tags/v0.14.0^{}","f8277a1dce1119ec28f1ace0202e0bc275ffcf31"
"crossbario/crossbar","refs/tags/v0.15.0","0b61b98acfbf06cdaa16f0322f529979347c7bfd"
"crossbario/crossbar","refs/tags/v0.15.0^{}","72865dc3beef84ec5c489231ebc226790c257038"
"crossbario/crossbar","refs/tags/v0.8.2","16b639604aabbf3c00b5d1dc7502b0ad731530da"
"crossbario/crossbar","refs/tags/v0.8.2^{}","64d8474cecac587e46804beb6131b4967040f4da"
"crossbario/crossbar","refs/tags/v0.8.3","9e63a3253f31763ecebe702ca73a1b5295b0b4ce"
"crossbario/crossbar","refs/tags/v0.8.3^{}","cb671d4356e56ac03b852b06a6d4209af08a5e83"
"crossbario/crossbar","refs/tags/v0.9.0","797ac10fccb6117a307f90b171d89ad5ced4f39c"
"crossbario/crossbar","refs/tags/v0.9.0-6","205a65bde05db415768bf2a047c9cc85a86b45aa"
"crossbario/crossbar","refs/tags/v0.9.0-6^{}","0e7a1ca7976ec49ddb2eb3e94480277d311677c6"
"crossbario/crossbar","refs/tags/v0.9.1","1b2b996f439688f3bcf0a060c66d793e2edd4116"
"crossbario/crossbar","refs/tags/v0.9.1^{}","1e987ff6e60536534d29d2c1e85ad4739bbbf3ee"
"crossbario/crossbar","refs/tags/v0.9.10","1c9f731b4114ca3806169c6b9ba853c589b8aa3a"
"crossbario/crossbar","refs/tags/v0.9.10^{}","219c9e74f745b6b2eb374132e6755fc1dfef6ac5"
"crossbario/crossbar","refs/tags/v0.9.11","6a4145e3c913a2aa9f3fecfe273fefb0adcb73d2"
"crossbario/crossbar","refs/tags/v0.9.11^{}","e2b4a4638789ce4d46ef1eea47c6846af371962e"
"crossbario/crossbar","refs/tags/v0.9.12","a7ef7877aece0dcf5d0e4ab375dd336ec6176750"
"crossbario/crossbar","refs/tags/v0.9.12^{}","67cc5d3712baa101666deb4dfd0886f842d304a3"
"crossbario/crossbar","refs/tags/v0.9.12-2","a3e7f4e5586c849cba1220c8efc9726d46c931d9"
"crossbario/crossbar","refs/tags/v0.9.12-2^{}","497e93991c6510878a49ae772bfede999101639b"
"crossbario/crossbar","refs/tags/v0.9.2","64fbc066ec6c3353e8a84506bb4db7e9e801f26d"
"crossbario/crossbar","refs/tags/v0.9.2^{}","c45ad923679ac98caea7e7d43d37ecb8e008277e"
"crossbario/crossbar","refs/tags/v0.9.3","b5389504b7a66d39835c1c2db0556a50cad6bc04"
"crossbario/crossbar","refs/tags/v0.9.3^{}","ffcc9e7199ac77fa4d034e9877598ed3385040ec"
"crossbario/crossbar","refs/tags/v0.9.4","34a76d0e6fa17ac87049678d8264edcc08535950"
"crossbario/crossbar","refs/tags/v0.9.4^{}","404d3953f99a5afba9a02792dccabb1e1e769e30"
"crossbario/crossbar","refs/tags/v0.9.4-2","702915ff4f6bae193d190693d83456514bd889e5"
"crossbario/crossbar","refs/tags/v0.9.4-2^{}","6a977c6b055d25caa74283dcdb90d3aa5547b7d7"
"crossbario/crossbar","refs/tags/v0.9.4-3","8646e8ae0e3f13b4a08ce74c2896d926a3197d05"
"crossbario/crossbar","refs/tags/v0.9.4-3^{}","f7060b65464b24bb16a8cf4704c68fa1348d655c"
"crossbario/crossbar","refs/tags/v0.9.5","ce7cd06dd52f992a22525084a85b942fe480556d"
"crossbario/crossbar","refs/tags/v0.9.5^{}","d19e7b837ef75afcd5d9c525cefd9c6c661b0944"
"crossbario/crossbar","refs/tags/v0.9.6","b875e291a6299764b82aac79bcffac328d02a06b"
"crossbario/crossbar","refs/tags/v0.9.6^{}","e18027e0348b45bf9a76491dc89975c3dc7475a7"
"crossbario/crossbar","refs/tags/v0.9.6-2","62a2ac4b5a53c44789b2b3a987642b3b16c2ac04"
"crossbario/crossbar","refs/tags/v0.9.6-2^{}","742caa559e4d99b02a51f91ae4a03b371233b4b5"
"crossbario/crossbar","refs/tags/v0.9.7","702b534a833d27c3fdcf02fbe62b3ce3c48e2c04"
"crossbario/crossbar","refs/tags/v0.9.7^{}","7f1ffe4f5a3fd4195a19c60041d5580e6283fafa"
"crossbario/crossbar","refs/tags/v0.9.7-2","486fb980c14696c7f57957e459ae56fff0311165"
"crossbario/crossbar","refs/tags/v0.9.7-2^{}","c0da16b2e50a5e344acb3f1baf823bb04959d023"
"crossbario/crossbar","refs/tags/v0.9.7-3","72fef624e4246e7c4654ed822f2040a77d7a9fec"
"crossbario/crossbar","refs/tags/v0.9.7-3^{}","a9fed7b529f6566214c7224bb203f2201378074e"
"crossbario/crossbar","refs/tags/v0.9.7-4","bb1fe4594302bb354f60fb515140166420b71cf2"
"crossbario/crossbar","refs/tags/v0.9.7-4^{}","0a243b3450116e3a029642586198d40311394aa1"
"crossbario/crossbar","refs/tags/v0.9.7-5","97ec00f9580ef6bd82d3c7e119bfc2ee7c625c13"
"crossbario/crossbar","refs/tags/v0.9.7-5^{}","3a06b16e9be436c58515c24654bc5e93a6fa3122"
"crossbario/crossbar","refs/tags/v0.9.7-6","1482a78e6c25cc81bec70dc319132f3f0d7fd07e"
"crossbario/crossbar","refs/tags/v0.9.7-6^{}","985c2aaf7e39c428e705f89401038f8651dcce11"
"crossbario/crossbar","refs/tags/v0.9.8","0d5b2862653dbed8fd19d219e0ae15f73c25355c"
"crossbario/crossbar","refs/tags/v0.9.8^{}","fa7f9f73e4b3fdff12f15226b50d8ed7f5ae2d22"
"crossbario/crossbar","refs/tags/v0.9.8-2","b9533b38cc40cd3da829435382d426d8f2fe0a25"
"crossbario/crossbar","refs/tags/v0.9.8-2^{}","6184c408c17e53a3e481e250e09a893e43fd317f"
"crossbario/crossbar","refs/tags/v0.9.8-3","5e845c5bfa8f8f1a4197dc323dabf9da9eebd087"
"crossbario/crossbar","refs/tags/v0.9.8-3^{}","5eb4e492d482edc46d13c8c9ae975690f1c6216b"
"crossbario/crossbar","refs/tags/v0.9.8-5","f62f59654d0a9668ff46bbe8bdd9c22952aa0083"
"crossbario/crossbar","refs/tags/v0.9.8-5^{}","44ccce46aa460de471630861ab576e7203fabf13"
"crossbario/crossbar","refs/tags/v0.9.9","5a9269e562154925bcd7f4a847d16c7c14876891"
"crossbario/crossbar","refs/tags/v0.9.9^{}","0412945bbe296bb2d10275248e0e6755fcf2bdf2"
"crossbario/crossbar","refs/tags/v16.10.1","e1132ea377dfbfccc6450e5adecb61cf34c5c440"
"crossbario/crossbar","refs/tags/v16.10.1^{}","2d6454c0a8ec2bbf5654a4d897b3eab773eae763"
"crossbario/crossbar","refs/tags/v17.10.1","e122a6a332adf8257993daf5ff6258c424ef8799"
"crossbario/crossbar","refs/tags/v17.10.1^{}","d73e0d1e8bf4f5a7523f294fbbd57118f2a19c83"
"crossbario/crossbar","refs/tags/v17.11.1","57195e6d545b986cef2216ac251aa6fa612a7a3e"
"crossbario/crossbar","refs/tags/v17.11.1^{}","343c8048d2a4c1a64b81ee20d2dee2e6bbe39585"
"crossbario/crossbar","refs/tags/v17.12.1","1e738e8dbcc4ea409e341ff072aee04ccf69d469"
"crossbario/crossbar","refs/tags/v17.12.1^{}","1d391b7b3536efdacbb8cd242a5c6dc35a21097e"
"crossbario/crossbar","refs/tags/v17.2.1","6d3b4fd9a02242864af402979986861de974dba4"
"crossbario/crossbar","refs/tags/v17.2.1^{}","64accf411ff863ddd4fad40b3103f2ab130007a6"
"crossbario/crossbar","refs/tags/v17.3.1","ce37e281fc9e4ade8c610bcd02148a973bfa0795"
"crossbario/crossbar","refs/tags/v17.3.1^{}","757dfab599b968da5c0a0eb3bae22858bbe0fab2"
"crossbario/crossbar","refs/tags/v17.5.1","5878d7a30d71fd296693ba530e677770271c7c7a"
"crossbario/crossbar","refs/tags/v17.5.1^{}","10d8f1f8506eca5afe7408492c84a40075266178"
"crossbario/crossbar","refs/tags/v17.6.1","b8a964e0ce744503145b51f62e9f22e771b82495"
"crossbario/crossbar","refs/tags/v17.6.1^{}","acb304a2213198c17fa1517bb8ac581f325facb1"
"crossbario/crossbar","refs/tags/v17.8.1","4bed1df10de825c7c8a59b3a0e5130b11d06970e"
"crossbario/crossbar","refs/tags/v17.8.1^{}","26345838fc53a542659cd92b68f6c4cb233cbbde"
"crossbario/crossbar","refs/tags/v17.9.1","e7016ea7490d6a267fb4e2d79411e547892ad297"
"crossbario/crossbar","refs/tags/v17.9.1^{}","2f1f0ae8d8bcd6f56d78e4291a1b2e0bbeedc298"
"crossbario/crossbar","refs/tags/v17.9.2","3167eb380662ccdef3f8def15962d70b6d363727"
"crossbario/crossbar","refs/tags/v17.9.2^{}","d8ab520e51eac14bdc78a57670a5bb784bf8800b"
"crossbario/crossbar","refs/tags/v18.3.1","b4ab2a4ab41239bc7c196b523f2a22e52e059497"
"crossbario/crossbar","refs/tags/v18.3.1^{}","2f29c739659f4efffdf72fee24d843581f4e64a8"
"crossbario/crossbar-cloud","HEAD","49f5853372ed389ffdd2e7beb8c9b410fd8f4243"
"crossbario/crossbar-cloud","refs/heads/master","49f5853372ed389ffdd2e7beb8c9b410fd8f4243"
"crossbario/crossbar-cloud","refs/remotes/origin/HEAD","49f5853372ed389ffdd2e7beb8c9b410fd8f4243"
"crossbario/crossbar-cloud","refs/remotes/origin/master","49f5853372ed389ffdd2e7beb8c9b410fd8f4243"
"crossbario/crossbar-cloud","refs/remotes/origin/model_separation","9bfd29eb5c6c9cc2c4752f560c93379addc589d7"
"crossbario/crossbar-cloud","refs/remotes/origin/polymer_trial","1923b27074e32d757a4ba2a073870da36ad8f8cf"
"crossbario/crossbar-docker","HEAD","7a460cbc75356a0535f1ada13ea3272a7e7bb174"
"crossbario/crossbar-docker","refs/heads/master","7a460cbc75356a0535f1ada13ea3272a7e7bb174"
"crossbario/crossbar-docker","refs/remotes/origin/HEAD","7a460cbc75356a0535f1ada13ea3272a7e7bb174"
"crossbario/crossbar-docker","refs/remotes/origin/master","7a460cbc75356a0535f1ada13ea3272a7e7bb174"
"crossbario/crossbar-docker","refs/remotes/origin/raspi","0cd450a38bdaddfe9ac551a6a1117decfa0c6bc2"
"crossbario/crossbar-examples","HEAD","10a2f456bfe8fc64e3088778a75cc54d20416a3d"
"crossbario/crossbar-examples","refs/heads/master","10a2f456bfe8fc64e3088778a75cc54d20416a3d"
"crossbario/crossbar-examples","refs/remotes/origin/HEAD","10a2f456bfe8fc64e3088778a75cc54d20416a3d"
"crossbario/crossbar-examples","refs/remotes/origin/colotherm","040cf570926ad705960ace1493442a15617e118d"
"crossbario/crossbar-examples","refs/remotes/origin/iot_cookbook","3581b75f564cc0dff27007ed44171d82dbde0779"
"crossbario/crossbar-examples","refs/remotes/origin/master","10a2f456bfe8fc64e3088778a75cc54d20416a3d"
"crossbario/crossbar-examples","refs/remotes/origin/outletSwitch","66fbb32d17adfa7f26393679c72b5b1081e1e529"
"crossbario/crossbar-examples","refs/remotes/origin/salesman","8abdccace6e2ccef5c94a6bedfefcbf06106136a"
"crossbario/crossbar-examples","refs/remotes/origin/weiging_pag","9e2685dd9a71d937440707b482bc37857d86e444"
"crossbario/crossbar-fabric","HEAD","855abdfe27cd3f5260faf73c9073012163c1062a"
"crossbario/crossbar-fabric","refs/heads/docker-manager","817c7041da67bb5a473740f7404112de607ca34b"
"crossbario/crossbar-fabric","refs/heads/master","855abdfe27cd3f5260faf73c9073012163c1062a"
"crossbario/crossbar-fabric","refs/heads/new_plugin","b0e64155cf840ca4dd06158d886dfb96a75afafb"
"crossbario/crossbar-fabric","refs/remotes/om26er/docker-management","3d4d9e633ec947780058f599662f9a068197a8f2"
"crossbario/crossbar-fabric","refs/remotes/om26er/docker-manager","01448e547badbf6c9c91662091286085ea51b65b"
"crossbario/crossbar-fabric","refs/remotes/om26er/fix-docker","9377113401cbe319cf13d50baa3ffcf98348c7ee"
"crossbario/crossbar-fabric","refs/remotes/om26er/host-agent","973b528b6daf4e66028fa08a4719aaf6d44c138b"
"crossbario/crossbar-fabric","refs/remotes/om26er/master","fd8f18865b79c036a2999ba10b098f175da8913c"
"crossbario/crossbar-fabric","refs/remotes/om26er/wamp-idl","776eaabeda4aba205c950257cb224113d751e63c"
"crossbario/crossbar-fabric","refs/remotes/om26er/wamp-proxy-worker","cca4019d2fe2433151c8ed0a92a4ee55e214b7ae"
"crossbario/crossbar-fabric","refs/remotes/origin/docker-manager","01448e547badbf6c9c91662091286085ea51b65b"
"crossbario/crossbar-fabric","refs/remotes/origin/master","855abdfe27cd3f5260faf73c9073012163c1062a"
"crossbario/crossbar-fabric","refs/remotes/origin/new_plugin","b0e64155cf840ca4dd06158d886dfb96a75afafb"
"crossbario/crossbar-fabric","refs/remotes/origin/wamp-proxy-worker","cca4019d2fe2433151c8ed0a92a4ee55e214b7ae"
"crossbario/crossbar-fabric","refs/tags/v17.11.1","0181e33fdeed33194ea1fb30c92762e8b30db70e"
"crossbario/crossbar-fabric","refs/tags/v17.11.1^{}","8cf939fe7cd697e98bb058ac976f6148b083e432"
"crossbario/crossbar-fabric","refs/tags/v17.12.1","179e4a7ffa32c30e8ddbf9238d1a7141c70f9ca3"
"crossbario/crossbar-fabric","refs/tags/v17.12.1^{}","bc975baaa93662365896b7270d1264582c8bf315"
"crossbario/crossbar-fabric","refs/tags/v17.9.1","2e9635068800080ec3fa64705a391480a5adbbfa"
"crossbario/crossbar-fabric","refs/tags/v17.9.1^{}","75181f53a15423ad7c27ca365248ce1bc9b2faeb"
"crossbario/crossbar-fabric-center","HEAD","532877dd7a3951bdde3f8dc4ef45d1c01ab135d6"
"crossbario/crossbar-fabric-center","refs/heads/master","532877dd7a3951bdde3f8dc4ef45d1c01ab135d6"
"crossbario/crossbar-fabric-center","refs/remotes/origin/HEAD","532877dd7a3951bdde3f8dc4ef45d1c01ab135d6"
"crossbario/crossbar-fabric-center","refs/remotes/origin/basic_monitoring","59dd0b85f98c11802421274555874beea93086b2"
"crossbario/crossbar-fabric-center","refs/remotes/origin/master","532877dd7a3951bdde3f8dc4ef45d1c01ab135d6"
"crossbario/crossbar-fabric-center","refs/tags/before_big_cleanup","29c335cac992f31eaa0f34890692e2b7c30ef65c"
"crossbario/crossbar-fabric-center","refs/tags/before_big_cleanup^{}","02ced5c7726ef9d89f5aff052294d391c139597d"
"crossbario/crossbar-fabric-center","refs/tags/v17.11.1","5a5e7d6a720c607081542e0cca58cbc6cc768c5e"
"crossbario/crossbar-fabric-center","refs/tags/v17.11.1^{}","19e31e87118d2234c284d2081231c508e46b3075"
"crossbario/crossbar-fabric-center","refs/tags/v17.12.1","89819fca62982ef852466f8b7b3cbfcd5444c096"
"crossbario/crossbar-fabric-center","refs/tags/v17.12.1^{}","000f603b0af54a7279aca7f965d8507db1998210"
"crossbario/crossbar-fabric-center","refs/tags/v17.9.1","de77e730b2ca36c3d7a11df20f5008b5d0f1ac0c"
"crossbario/crossbar-fabric-center","refs/tags/v17.9.1^{}","b89c97b9dfc5a9162aca67341d38c941e5b0e68b"
"crossbario/crossbar-fabric-center-web","HEAD","e28f3c7c84ff59b4082f913cc371cd4e6e5e48a0"
"crossbario/crossbar-fabric-center-web","refs/heads/master","e28f3c7c84ff59b4082f913cc371cd4e6e5e48a0"
